XRP (XRP|XRP) XRPQ6 (27.23 DTE) vs 1.066 (+0) - Open Interest
Put: 0 Call: 0 Vol: 43.36 Vol Chg: -0.24 Future Chg: 0
Strike,Call,Put,Vol Settle
0.8,0,0,0.6176426008460556
0.9,0,0,0.5129112586655171
0.91,0,0,0.5047073460921008
0.92,0,0,0.4969386227213297
0.93,0,0,0.48960868081462117
0.94,0,0,0.48272047921774597
0.95,0,0,0.47627634336082014
0.96,0,0,0.4702779652583269
0.97,0,0,0.4647264035090868
0.98,0,0,0.45962208329628584
0.99,0,0,0.4549647963874537
1,0,0,0.45075370113447866
1.01,0,0,0.44698732247360073
1.02,0,0,0.4436635519254142
1.03,0,0,0.4407796475948653
1.04,0,0,0.4383322341712468
1.05,0,0,0.4363173029282179
1.06,0,0,0.43473021172377635
1.07,0,0,0.43356568500028514
1.08,0,0,0.43281781378445094
1.09,0,0,0.4324800556873414
1.1,0,0,0.4325452349043686
1.11,0,0,0.4330055422153025
1.12,0,0,0.4338525349842701
1.13,0,0,0.4350771371597393
1.14,0,0,0.4366696392745437
1.15,0,0,0.438619698445863
1.16,0,0,0.44091633837523236
1.17,0,0,0.4435479493485408
1.18,0,0,0.4465022882360268
1.19,0,0,0.44976647849227636
1.2,0,0,0.453327010156249
1.21,0,0,0.45716973985123044
1.22,0,0,0.46127989078487897
1.23,0,0,0.46564205274920134
1.24,0,0,0.47024018212055285
1.25,0,0,0.47505760185964796
1.26,0,0,0.48007700151154786
1.27,0,0,0.48528043720566405
1.28,0,0,0.4906493316557743
1.29,0,0,0.4961644741600022
1.3,0,0,0.5018060206008137
1.31,0,0,0.5075534934450499
1.32,0,0,0.5133857817438781
1.33,0,0,0.5192811411328453
1.34,0,0,0.525217193831832
1.35,0,0,0.5311709286450856
1.36,0,0,0.537118700961198
1.37,0,0,0.5430362327531064
1.38,0,0,0.5488986125781175
1.39,0,0,0.5546802955778833
1.4,0,0,0.5603551034784093
1.5,0,0,0.6050129395590087
