Gold (OG|GC) OGU7 (419.46 DTE) vs 4321.9 (-28) - Open Interest
Put: 0 Call: 0 Vol: 23.17 Vol Chg: -0.08 Future Chg: -28
Strike,Call,Put,Vol Settle
3000,0,0,0.24351266128628865
3250,0,0,0.24434763027191972
3400,0,0,0.2436053961375465
3500,0,0,0.2427416500260322
3600,0,0,0.24165790669350373
3700,0,0,0.24041320841378938
3750,0,0,0.23974764796047648
3800,0,0,0.23906182884327282
3825,0,0,0.23871322114989862
3850,0,0,0.23836179017275133
3875,0,0,0.2380082442321229
3900,0,0,0.2376532730208929
3925,0,0,0.23729754760453076
3950,0,0,0.23694172042109007
3975,0,0,0.23658642528121693
3980,0,0,0.23651548456243804
3990,0,0,0.23637376026933088
4000,0,0,0.23623227736814334
4010,0,0,0.2360910736808024
4020,0,0,0.23595018655237232
4025,0,0,0.23587987323768989
4030,0,0,0.23580965285105526
4040,0,0,0.23566950896819316
4050,0,0,0.23552979081826386
4060,0,0,0.23539053383888553
4070,0,0,0.23525177299081446
4075,0,0,0.235182589410862
4080,0,0,0.23511354275794372
4085,0,0,0.23504463726803337
4090,0,0,0.23497587714730617
4095,0,0,0.23490726657213024
4100,0,0,0.23483880968907156
4105,0,0,0.2347705106148923
4110,0,0,0.2347023734365491
4115,0,0,0.23463440221119725
4120,0,0,0.23456660096618687
4125,0,0,0.23449897369906247
4130,0,0,0.23443152437756798
4135,0,0,0.2343642569396418
4140,0,0,0.23429717529341787
4145,0,0,0.2342302833172274
4150,0,0,0.23416358485959754
4155,0,0,0.2340970837392503
4160,0,0,0.23403078374510655
4165,0,0,0.23396468863628028
4170,0,0,0.23389880214208347
4175,0,0,0.23383312796202382
4180,0,0,0.23376766976580532
4185,0,0,0.2337024311933278
4190,0,0,0.233637415854686
4195,0,0,0.23357262733017514
4200,0,0,0.23350806917028022
4205,0,0,0.23344374489568775
4210,0,0,0.23337965799727745
4215,0,0,0.2333158119361266
4220,0,0,0.23325221014350828
4225,0,0,0.23318885602089146
4230,0,0,0.2331257529399402
4235,0,0,0.23306290424251763
4240,0,0,0.23300031324067938
4245,0,0,0.23293798321668024
4250,0,0,0.2328759174229703
4255,0,0,0.23281411908219474
4260,0,0,0.23275259138719562
4265,0,0,0.23269133750101023
4270,0,0,0.23263036055687536
4275,0,0,0.23256966365821907
4280,0,0,0.23250924987866872
4285,0,0,0.2324491222620474
4290,0,0,0.23238928382237412
4295,0,0,0.23232973754386343
4300,0,0,0.23227048638092673
4305,0,0,0.23221153325817123
4310,0,0,0.23215288107040055
4315,0,0,0.23209453268261349
4320,0,0,0.23203649093000656
4325,0,0,0.23197875861797135
4330,0,0,0.23192133852209607
4335,0,0,0.2318642333881651
4340,0,0,0.2318074459321573
4345,0,0,0.23175097884025164
4350,0,0,0.23169483476881814
4355,0,0,0.23163901634442696
4360,0,0,0.23158352616384392
4365,0,0,0.23152836679402644
4370,0,0,0.231473540772135
4375,0,0,0.23141905060552226
4380,0,0,0.23136489877173616
4385,0,0,0.23131108771852404
4390,0,0,0.2312576198638262
4395,0,0,0.23120449759578154
4400,0,0,0.23115172327272338
4405,0,0,0.2310992992231825
4410,0,0,0.2310472277458845
4415,0,0,0.23099551110975192
4420,0,0,0.23094415155390413
4425,0,0,0.23089315128765409
4430,0,0,0.23084251249051368
4435,0,0,0.2307922373121909
4440,0,0,0.23074232787258608
4445,0,0,0.23069278626180134
4450,0,0,0.23064361454013071
4455,0,0,0.23059481473806542
4460,0,0,0.23054638885629453
4465,0,0,0.2304983388657006
4470,0,0,0.23045066670736403
4475,0,0,0.23040337429256053
4480,0,0,0.23035646350276295
4485,0,0,0.23030993618963924
4490,0,0,0.2302637941750536
4495,0,0,0.23021803925106799
4500,0,0,0.23017267317993761
4505,0,0,0.23012769769411623
4510,0,0,0.23008311449625274
