Oats (OZO|ZO) OZOV6 (24.59 DTE) vs 372.5 (-0.5) - Intraday Volume
Put: 0 Call: 0 Vol: 35.31 Vol Chg: 35.31 Future Chg: -0.5
Strike,Call,Put,Vol Settle
285,0,0,0
290,0,0,0
295,0,0,0
300,0,0,0
305,0,0,0
310,0,0,0
315,0,0,0
320,0,0,0.3464354182116285
325,0,0,0.34894588643948055
330,0,0,0.3506753202820825
335,0,0,0.3517864662021495
340,0,0,0.3524288319636799
345,0,0,0.35273868663180963
350,0,0,0.35283906057292924
355,0,0,0.35283974545458285
360,0,0,0.3528372942455924
365,0,0,0.35291502121588714
370,0,0,0.35314300193669723
375,0,0,0.3535780732803815
380,0,0,0.3542638334205641
385,0,0,0.35523064183202635
390,0,0,0.3564956192907829
395,0,0,0.35806264787405695
400,0,0,0.35992237096022706
405,0,0,0.36205219322895843
410,0,0,0.3644162806610325
415,0,0,0.36696556053848184
420,0,0,0.3696377214445583
425,0,0,0.37235721326367255
430,0,0,0.37503524718148284
435,0,0,0.37756979568487026
440,0,0,0.37984559256181427
445,0,0,0.38173413290162017
450,0,0,0.3830936730947343
455,0,0,0.38376923083281156
460,0,0,0.38359258510874383
465,0,0,0
