Palladium (PAO|PA) PAOU6 (15.62 DTE) vs 1271.5 (+14.9) - Intraday Volume
Put: 0 Call: 0 Vol: 44.34 Vol Chg: 0.52 Future Chg: 14.9
Strike,Call,Put,Vol Settle
965,0,0,0
970,0,0,0
975,0,0,0
980,0,0,0
985,0,0,0
990,0,0,0
995,0,0,0
1000,0,0,0
1005,0,0,0
1010,0,0,0
1015,0,0,0
1020,0,0,0
1025,0,0,0
1030,0,0,0
1035,0,0,0
1040,0,0,0.4721814951996093
1045,0,0,0.46948111928443526
1050,0,0,0.46690557801454613
1055,0,0,0.46445253136566933
1060,0,0,0.46211966739473453
1065,0,0,0.45990470223986524
1070,0,0,0.4578053801203592
1075,0,0,0.4558194733367147
1080,0,0,0.45394478227063306
1085,0,0,0.4521791353849922
1090,0,0,0.4505203892238563
1095,0,0,0.4489664284124988
1100,0,0,0.4475151656573737
1105,0,0,0.4461645417461213
1110,0,0,0.4449125255475894
1115,0,0,0.4437571140118002
1120,0,0,0.4426963321699744
1125,0,0,0.44172823313452714
1130,0,0,0.4408508980990571
1135,0,0,0.44006243633835895
1140,0,0,0.43936098520842526
1145,0,0,0.4387447101464206
1150,0,0,0.4382118046707193
1155,0,0,0.4377604903808767
1160,0,0,0.4373890169576491
1165,0,0,0.43709566216297
1170,0,0,0.43687873183998205
1175,0,0,0.4367365599130051
1180,0,0,0.43666750838753954
1185,0,0,0.4366699673503125
1190,0,0,0.4367423549692062
1195,0,0,0.436883117493323
1200,0,0,0.4370907292529318
1205,0,0,0.4373636926595106
1210,0,0,0.43770053820570975
1215,0,0,0.4380998244653931
1220,0,0,0.4385601380936093
1225,0,0,0.4390800938265853
1230,0,0,0.43965833448176017
1235,0,0,0.44029353095773605
1240,0,0,0.4409843822343298
1245,0,0,0.4417296153725454
1250,0,0,0.4425279855145705
1255,0,0,0.4433782758837852
1260,0,0,0.44427929778477626
1265,0,0,0.44522989060330254
1270,0,0,0.44622892180631446
1275,0,0,0.4472752869419798
1280,0,0,0.44836790963960826
1285,0,0,0.44950574160975343
1290,0,0,0.45068776264413213
1295,0,0,0.45191298061565277
1300,0,0,0.45318043147842246
1305,0,0,0.45448917926774524
1310,0,0,0.45583831610009096
1315,0,0,0.4572269621731424
1320,0,0,0.4586542657657846
1325,0,0,0.46011940323805334
1330,0,0,0.46162157903122125
1335,0,0,0.46316002566772596
1340,0,0,0.4647340037511851
1345,0,0,0.4663428019664435
1350,0,0,0.4679857370795171
1355,0,0,0.46966215393759914
1360,0,0,0.4713714254690924
1365,0,0,0.47311295268361064
1370,0,0,0.4748861646719025
1375,0,0,0.4766905186059551
1380,0,0,0.478525499738935
1385,0,0,0.4803906214051974
1390,0,0,0.48228542502027594
1395,0,0,0.48420948008092335
1400,0,0,0.4861623841650635
1405,0,0,0.4881437629318084
1410,0,0,0.49015327012148724
1415,0,0,0.49219058755558454
1420,0,0,0.4942554251367959
1425,0,0,0.4963475208490209
1430,0,0,0.49846664075731617
1435,0,0,0.5006125790079645
1440,0,0,0.5027851578284217
1445,0,0,0.5049842275273342
1450,0,0,0.5072096664945338
1455,0,0,0.5094613812010742
1460,0,0,0.5117393061991553
1465,0,0,0.5140434041222086
1470,0,0,0.516373665684835
1475,0,0,0.5187301096828278
1480,0,0,0.5211127829931712
1485,0,0,0.5235217605740718
1490,0,0,0.5259571454648633
1495,0,0,0.5284190687861283
1500,0,0,0.5309076897396281
1505,0,0,0.5334231956082842
1510,0,0,0.5359658017562321
1515,0,0,0.5385357516288334
1520,0,0,0.5411333167525711
1525,0,0,0.5437587967351654
1530,0,0,0.5464125192655214
1535,0,0,0.5490948401137246
1540,0,0,0.5518061431310617
1545,0,0,0.554546840250012
1550,0,0,0.5573173714842188
1555,0,0,0.5601182049285658
1560,0,0,0.5629498367590955
1565,0,0,0.5658127912330233
1570,0,0,0.5687076206888086
1575,0,0,0.5716349055460643
1580,0,0,0.5745952543055903
1585,0,0,0.5775893035494093
1590,0,0,0.5806177179407026
1595,0,0,0.5836811902238708
1600,0,0,0.5867804412244766
1605,0,0,0.5899162198492931
1610,0,0,0.593089303086284
1615,0,0,0.5963004960045808
1620,0,0,0.5995506317545676
1625,0,0,0.6028405715677589
1630,0,0,0.6061712047568513
1635,0,0,0.6095434487158027
1640,0,0,0.6129582489197016
1645,0,0,0.6164165789248361
1650,0,0,0.6199194403687329
1655,0,0,0.6234678629700188
1660,0,0,0
1665,0,0,0
