Rough Rice (OZR|ZR) OZRV6 (24.58 DTE) vs 15.68 (-0.05) - Open Interest
Put: 121 Call: 26 Vol: 21.18 Vol Chg: 0.00 Future Chg: -0.05
Strike,Call,Put,Vol Settle
13.4,0,0,0
13.6,0,0,0
13.8,0,0,0
14,0,100,0
14.2,0,0,0.21012344181437853
14.4,0,0,0.2067730182597986
14.6,0,20,0.20465694704233123
14.8,0,0,0.20366745609989223
15,26,0,0.20369642305639407
15.2,0,0,0.20463537522174413
15.4,0,0,0.2063754895918143
15.6,0,0,0.20880759284849226
15.8,0,0,0.21182216135965826
16,0,0,0.2153093211791567
16.2,0,0,0.21915884804684604
16.4,0,0,0.2232601673885698
16.6,0,0,0.22750235431614585
16.8,0,0,0.23177413362740606
17,0,0,0.2359638798061645
17.2,0,0,0.23995961702221613
17.4,0,0,0.2436490191313505
17.6,0,0,0.24691940967536086
17.8,0,0,0.24965776188200994
18,0,0,0.2517506986650623
18.2,0,0,0
18.4,0,0,0
